OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,geoname,Median_Housing_Value,houses,lessthan10k,a10kto14999,a15kto19999,a20kto24999,a25kto29999,a30kto34999,a35kto39999,a40kto49999,a50kto59999,a60kto69999,a70kto79999,a80kto89999,a90kto99999,a100kto124999,a125kto149999,a150kto174999,a175kto199999,a200kto249999,a250kto299999,a300kto399999,a400kto499999,a500kto749999,a750kto999999,a1Mto1499999,a1500000to1999999,a2MorMore,Units_with_cash_rent,MedianGrossRent,GlobalID,Shape__Area,Shape__Length,Affordable,Middle,HighEnd,Affordability_Index
2926,37,119,6407,1,371190064071,Block Group 1,"Block Group 1, Census Tract 64.07, Mecklenburg County, North Carolina",231400.0,358.0,0,0,0,0,0,0,0,0,13,0,0,0,0,29,22,31,30,86,122,9,0,9,0,0,0,7,211,1705.0,99838954-58d4-42ed-bd44-32658ea187aa,22855505.7015381,27086.4141201076,64,278,16,0.1787709497206704
2927,37,119,5512,3,371190055123,Block Group 3,"Block Group 3, Census Tract 55.12, Mecklenburg County, North Carolina",141600.0,623.0,7,0,19,8,0,0,0,0,0,7,0,32,6,102,196,123,86,37,0,0,0,0,0,0,0,0,397,1246.0,f3802f17-3006-495c-9d6c-49cb6802532a,18970804.5756836,21298.4392217226,377,246,0,0.6051364365971108
2928,37,119,6007,1,371190060071,Block Group 1,"Block Group 1, Census Tract 60.07, Mecklenburg County, North Carolina",161300.0,835.0,0,31,0,0,0,0,0,0,0,0,0,0,31,83,144,285,108,68,85,0,0,0,0,0,0,0,338,1267.0,4749e1f5-d08f-4860-8ed4-54858c0c9e46,51988493.4102783,33459.5355163436,289,546,0,0.3461077844311377
2929,37,119,5829,1,371190058291,Block Group 1,"Block Group 1, Census Tract 58.29, Mecklenburg County, North Carolina",225800.0,68.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,33,18,0,0,0,0,0,0,0,343,1075.0,eae605fe-c4f6-4400-ac00-7ec8d33894ec,20441882.6065674,24247.798905541,17,51,0,0.25
2930,37,119,5605,2,371190056052,Block Group 2,"Block Group 2, Census Tract 56.05, Mecklenburg County, North Carolina",140500.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,17,7,0,0,0,0,0,0,0,0,0,717,1135.0,41c06b64-a004-4ef8-96bf-c7c1f2bbed7d,8798652.15917969,13521.4881052682,46,24,0,0.6571428571428571
2931,37,119,3400,2,371190034002,Block Group 2,"Block Group 2, Census Tract 34, Mecklenburg County, North Carolina",639100.0,319.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,73,0,80,52,59,13,0,143,1672.0,56c81a8b-a2f9-4a4e-a4fb-3f52f6bbb2d0,4695358.27441406,9110.72072390592,0,115,204,0.0
2932,37,119,5510,2,371190055102,Block Group 2,"Block Group 2, Census Tract 55.10, Mecklenburg County, North Carolina",162500.0,915.0,25,0,0,0,0,0,0,0,0,8,0,6,73,78,103,329,147,115,19,12,0,0,0,0,0,0,520,1265.0,2f6cef6b-c1eb-4d11-be1e-0a200af20939,43670281.3979492,28622.2687586766,293,622,0,0.32021857923497266
2933,37,119,3600,1,371190036001,Block Group 1,"Block Group 1, Census Tract 36, Mecklenburg County, North Carolina",314700.0,255.0,0,0,0,0,0,0,0,0,8,7,0,0,0,22,0,9,12,0,57,85,47,8,0,0,0,0,320,1400.0,f45c59f2-9c21-4bfe-8603-e0bc98115c87,5002749.78210449,10854.3923486185,37,163,55,0.1450980392156863
2934,37,119,5605,3,371190056053,Block Group 3,"Block Group 3, Census Tract 56.05, Mecklenburg County, North Carolina",125200.0,235.0,0,0,0,0,0,0,0,0,0,0,12,0,17,88,73,45,0,0,0,0,0,0,0,0,0,0,655,1073.0,a439ecec-fdca-4c5d-bb57-adb1d63f0c42,7815500.69458008,12552.1368416944,190,45,0,0.8085106382978723
2935,37,119,2002,4,371190020024,Block Group 4,"Block Group 4, Census Tract 20.02, Mecklenburg County, North Carolina",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,1380.0,839eb533-403d-492f-8597-7a864cc5d117,6073022.02069092,10829.3617031134,0,0,0,0.0
2936,37,119,1200,3,371190012003,Block Group 3,"Block Group 3, Census Tract 12, Mecklenburg County, North Carolina",445800.0,679.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,33,159,213,143,24,57,0,0,94,2538.0,aa9f138a-9536-4cf9-a5ac-a3d2d884548c,22797516.8279419,22242.7345222327,0,242,437,0.0
2937,37,119,6406,1,371190064061,Block Group 1,"Block Group 1, Census Tract 64.06, Mecklenburg County, North Carolina",174200.0,349.0,0,0,0,0,0,0,0,0,0,0,0,16,49,65,0,46,23,53,66,31,0,0,0,0,0,0,373,953.0,bc4cf2c6-eb0a-4981-8306-65620dc20b89,17909121.2121582,19456.6006296852,130,219,0,0.37249283667621774
2938,37,119,5524,2,371190055242,Block Group 2,"Block Group 2, Census Tract 55.24, Mecklenburg County, North Carolina",115500.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,13,0,0,0,0,0,0,0,0,0,0,560,1182.0,727cbc40-0ab6-4c7b-82c3-806f5a29a8d4,11282621.4353638,16086.4679638222,54,13,0,0.8059701492537313
2939,37,119,3011,2,371190030112,Block Group 2,"Block Group 2, Census Tract 30.11, Mecklenburg County, North Carolina",405800.0,285.0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,21,18,76,130,0,0,20,0,0,0,,5a8f664e-43de-46a7-b50b-778e5b94b0bd,4370020.72955322,8821.15935993134,20,115,150,0.07017543859649122
2940,37,119,5906,3,371190059063,Block Group 3,"Block Group 3, Census Tract 59.06, Mecklenburg County, North Carolina",,395.0,0,10,0,28,0,0,28,27,9,57,0,23,21,0,0,10,0,41,14,16,18,61,32,0,0,0,134,827.0,5f071278-aed3-430c-85c0-aceb224fd422,130405081.415405,76519.0617925576,203,81,111,0.5139240506329114
2941,37,119,5508,1,371190055081,Block Group 1,"Block Group 1, Census Tract 55.08, Mecklenburg County, North Carolina",246500.0,621.0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,26,30,80,165,171,102,16,10,0,0,0,0,114,1591.0,3ff58115-b1c2-45e0-a0ba-b53211ac5054,83220675.4020386,56999.4280738936,47,548,26,0.07568438003220612
2942,37,119,5710,2,371190057102,Block Group 2,"Block Group 2, Census Tract 57.10, Mecklenburg County, North Carolina",84300.0,277.0,24,0,0,8,52,17,0,0,0,9,14,34,0,18,0,44,7,5,10,28,0,0,0,0,7,0,705,962.0,485e0696-334e-48a9-93b2-5ed1c8003f17,10710679.4713135,15828.2996715821,176,94,7,0.6353790613718412
2943,37,119,4400,2,371190044002,Block Group 2,"Block Group 2, Census Tract 44, Mecklenburg County, North Carolina",111800.0,799.0,0,0,0,0,0,0,0,0,19,18,111,51,63,292,127,28,68,10,0,0,0,0,0,0,12,0,307,1173.0,af6c5827-415e-4a5e-8f3f-1f712ad01c98,55616712.0142822,32350.9582393847,681,106,12,0.8523153942428036
2944,37,119,5713,1,371190057131,Block Group 1,"Block Group 1, Census Tract 57.13, Mecklenburg County, North Carolina",394600.0,763.0,10,0,7,0,0,0,0,0,0,0,0,0,0,19,0,33,18,41,52,213,208,107,45,10,0,0,83,1086.0,cf8546e6-e0cb-455d-ab8b-87269c52c42f,79370398.1627197,38077.8087994077,36,357,370,0.047182175622542594
2945,37,119,5716,1,371190057161,Block Group 1,"Block Group 1, Census Tract 57.16, Mecklenburg County, North Carolina",162100.0,644.0,0,0,0,0,0,0,0,0,0,0,0,34,8,45,179,116,122,104,9,27,0,0,0,0,0,0,142,1368.0,242e43b7-7e0c-4504-9f2b-610ee61dc2ef,11771411.5540771,14512.4257686538,266,378,0,0.41304347826086957
2946,37,119,800,2,371190008002,Block Group 2,"Block Group 2, Census Tract 8, Mecklenburg County, North Carolina",269600.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,0,0,0,0,0,331,1036.0,7b9c160a-2f39-4f27-880a-607d024ca056,3909473.08953857,8424.95877530588,0,34,0,0.0
2947,37,119,2904,2,371190029042,Block Group 2,"Block Group 2, Census Tract 29.04, Mecklenburg County, North Carolina",908000.0,155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,72,51,0,0,243,1352.0,4a116843-29ea-4f94-bb7e-948005df5aa4,12950110.1721802,15649.2620858047,0,0,155,0.0
2948,37,119,5524,3,371190055243,Block Group 3,"Block Group 3, Census Tract 55.24, Mecklenburg County, North Carolina",135200.0,400.0,32,17,0,0,0,0,0,0,0,11,13,0,11,76,98,28,14,79,0,0,0,0,0,21,0,0,416,1270.0,9d807fec-bfd0-4f08-bb58-026d0402fa48,18043059.8539429,22776.2243369982,258,121,21,0.645
2949,37,119,5906,4,371190059064,Block Group 4,"Block Group 4, Census Tract 59.06, Mecklenburg County, North Carolina",232100.0,77.0,0,0,0,0,0,0,0,0,0,7,9,0,8,0,10,0,0,7,16,10,0,10,0,0,0,0,59,969.0,374c8a75-a5ad-45b9-8713-54b6f7f803a5,108967041.944458,57753.6927546396,34,33,10,0.44155844155844154
2950,37,119,1508,3,371190015083,Block Group 3,"Block Group 3, Census Tract 15.08, Mecklenburg County, North Carolina",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,834.0,f40db464-9edf-426a-b175-a0bd09db391f,5694228.63287354,12337.822116457,0,0,0,0.0
2951,37,119,3016,2,371190030162,Block Group 2,"Block Group 2, Census Tract 30.16, Mecklenburg County, North Carolina",575100.0,325.0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,42,53,168,45,0,0,0,0,,4da8535b-fe60-4eeb-bfc9-38415accefb7,15405231.8237915,19721.8581009329,17,42,266,0.052307692307692305
2952,37,119,4200,2,371190042002,Block Group 2,"Block Group 2, Census Tract 42, Mecklenburg County, North Carolina",77100.0,112.0,0,0,0,0,0,0,0,0,0,26,26,35,0,0,2,0,0,0,0,23,0,0,0,0,0,0,245,848.0,c2bb9853-474f-4405-a020-6fb99e161bbd,4789563.21313477,10242.8090810343,89,23,0,0.7946428571428571
2953,37,119,5911,1,371190059111,Block Group 1,"Block Group 1, Census Tract 59.11, Mecklenburg County, North Carolina",474100.0,1137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,11,294,322,335,121,0,17,12,174,1648.0,3cc61d55-2780-47ba-9176-db19e3c1a25d,216603803.838989,62114.8787318041,0,330,807,0.0
2954,37,119,2701,3,371190027013,Block Group 3,"Block Group 3, Census Tract 27.01, Mecklenburg County, North Carolina",962100.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,8,33,16,15,19,149,1219.0,1c8c8277-0986-4911-b77a-6029d30d16aa,4902602.49291992,9624.98310790842,0,19,91,0.0
2955,37,119,5823,2,371190058232,Block Group 2,"Block Group 2, Census Tract 58.23, Mecklenburg County, North Carolina",321200.0,439.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,156,172,43,41,0,0,0,0,126,1714.0,132824ba-634f-43bf-bb79-8d9a9137117c,31662949.8204956,25015.0496059673,0,355,84,0.0
2956,37,119,3902,2,371190039022,Block Group 2,"Block Group 2, Census Tract 39.02, Mecklenburg County, North Carolina",86500.0,141.0,0,0,0,0,0,0,0,0,0,26,17,42,8,21,11,8,8,0,0,0,0,0,0,0,0,0,444,759.0,3fa695ea-5c68-48ef-bc71-a66629ce1f26,16775753.7362061,24957.1636393498,125,16,0,0.8865248226950354
2957,37,119,5511,1,371190055111,Block Group 1,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",148800.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,64,58,11,0,0,11,0,0,7,0,0,0,213,1285.0,cbf2e0de-abed-4244-acf7-33afd0819b45,8229685.00708008,14219.9985402459,93,80,7,0.5166666666666667
2958,37,119,5604,2,371190056042,Block Group 2,"Block Group 2, Census Tract 56.04, Mecklenburg County, North Carolina",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,40214064-56ee-4226-837d-b2610c77a0a9,9425896.21490479,12416.3447788959,0,0,0,0.0
2959,37,119,1910,1,371190019101,Block Group 1,"Block Group 1, Census Tract 19.10, Mecklenburg County, North Carolina",212500.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,8,8,18,0,10,0,0,0,0,0,788,905.0,fcb0f192-2281-4c0b-9dea-4fd8965b55c7,10211848.3182373,20616.4059232495,11,47,10,0.16176470588235295
2960,37,119,4500,3,371190045003,Block Group 3,"Block Group 3, Census Tract 45, Mecklenburg County, North Carolina",133800.0,107.0,9,0,0,0,0,0,0,0,0,0,0,16,0,8,58,0,0,3,0,7,6,0,0,0,0,0,231,819.0,39f67943-4a8d-44ab-a9e8-6274fb671caa,6800117.93334961,11087.0573856778,91,10,6,0.8504672897196262
2961,37,119,1912,4,371190019124,Block Group 4,"Block Group 4, Census Tract 19.12, Mecklenburg County, North Carolina",148900.0,148.0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,47,0,49,0,0,0,0,0,0,0,0,23,854,1068.0,51be645d-1093-4096-87c9-2b87627e2c93,7866503.9342041,12727.9766963079,76,49,23,0.5135135135135135
2962,37,119,3016,1,371190030161,Block Group 1,"Block Group 1, Census Tract 30.16, Mecklenburg County, North Carolina",425200.0,279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,25,27,0,27,137,25,12,0,0,0,760,1285.0,30df0db0-1823-4688-869e-efecb16a4351,11337668.9162598,16866.0641660863,9,96,174,0.03225806451612903
2963,37,119,5509,3,371190055093,Block Group 3,"Block Group 3, Census Tract 55.09, Mecklenburg County, North Carolina",137200.0,830.0,0,75,0,12,15,0,0,0,0,0,0,0,0,215,201,98,79,38,78,19,0,0,0,0,0,0,359,1436.0,3468a2ca-cf15-4342-8034-ee4247d08b3a,20529889.5411987,19600.5759337627,518,312,0,0.6240963855421687
2964,37,119,3201,2,371190032012,Block Group 2,"Block Group 2, Census Tract 32.01, Mecklenburg County, North Carolina",222000.0,381.0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,49,0,56,167,0,71,26,0,0,0,0,0,340,887.0,de7aed6d-acb9-4db7-b09c-da236a502d98,12826412.9768677,14856.3753844937,61,294,26,0.16010498687664043
2965,37,119,5614,2,371190056142,Block Group 2,"Block Group 2, Census Tract 56.14, Mecklenburg County, North Carolina",204400.0,944.0,17,0,0,0,0,0,0,0,0,0,0,21,0,19,100,154,132,326,100,75,0,0,0,0,0,0,42,1550.0,538ed66e-8722-476d-a2d4-96d2e0f4a830,28413815.057373,27011.7317722066,157,787,0,0.1663135593220339
2966,37,119,6108,1,371190061081,Block Group 1,"Block Group 1, Census Tract 61.08, Mecklenburg County, North Carolina",160100.0,728.0,0,0,0,0,0,0,0,0,0,0,0,0,30,116,138,199,88,151,0,6,0,0,0,0,0,0,183,1656.0,63dd2409-77a8-428a-80e2-5f4dc5403671,24258125.3752441,28739.4156434063,284,444,0,0.3901098901098901
2967,37,119,5518,1,371190055181,Block Group 1,"Block Group 1, Census Tract 55.18, Mecklenburg County, North Carolina",226300.0,803.0,0,0,0,0,0,0,0,0,0,0,0,24,21,39,0,31,173,216,246,53,0,0,0,0,0,0,519,1465.0,c06f4922-7cf9-4985-a4d1-7c855f360052,32034415.3278809,26842.5335107098,84,719,0,0.10460772104607721
2968,37,119,6203,1,371190062031,Block Group 1,"Block Group 1, Census Tract 62.03, Mecklenburg County, North Carolina",497000.0,418.0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,18,15,0,0,12,100,33,64,53,72,0,19,29,,70eaa693-9ec4-4144-92cc-3a4715211802,63472020.2467651,38761.1061597097,50,127,241,0.11961722488038277
2969,37,119,2906,3,371190029063,Block Group 3,"Block Group 3, Census Tract 29.06, Mecklenburg County, North Carolina",764700.0,328.0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,10,0,74,0,16,0,9,32,102,52,0,16,535,1414.0,df950cf4-87e2-4f8d-8535-b90d377b16fa,22237735.920166,23805.8463376741,27,90,211,0.08231707317073171
2970,37,119,5520,1,371190055201,Block Group 1,"Block Group 1, Census Tract 55.20, Mecklenburg County, North Carolina",294600.0,1100.0,8,0,0,0,0,0,0,0,0,0,0,0,0,43,0,56,70,200,194,392,122,0,0,3,0,12,208,1965.0,c4bb4baa-0534-4562-ac44-359be6b80649,35512065.3143311,27111.9602349174,51,912,137,0.046363636363636364
2971,37,119,1920,3,371190019203,Block Group 3,"Block Group 3, Census Tract 19.20, Mecklenburg County, North Carolina",150600.0,155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,38,20,20,28,10,0,0,0,0,0,0,0,203,1191.0,4696da95-ef91-475e-959a-e67c46a8c0d3,5033422.29211426,10882.2861171303,77,78,0,0.4967741935483871
2972,37,119,1300,2,371190013002,Block Group 2,"Block Group 2, Census Tract 13, Mecklenburg County, North Carolina",207700.0,144.0,0,0,0,10,0,0,0,0,28,0,0,0,9,9,10,0,0,39,11,8,9,11,0,0,0,0,329,796.0,489b761e-73f4-4573-a2ad-d8541427b32a,4981103.49493408,9149.82723433573,66,58,20,0.4583333333333333
2973,37,119,3806,2,371190038062,Block Group 2,"Block Group 2, Census Tract 38.06, Mecklenburg County, North Carolina",76800.0,243.0,0,0,0,0,0,0,12,13,39,17,60,56,10,0,0,0,21,0,15,0,0,0,0,0,0,0,203,988.0,6ce0ed4b-9695-45e5-8362-d61fe14dd456,36563328.0790405,30252.408740524,207,36,0,0.8518518518518519
2974,37,119,3807,1,371190038071,Block Group 1,"Block Group 1, Census Tract 38.07, Mecklenburg County, North Carolina",139300.0,210.0,6,0,0,0,0,0,0,0,14,14,13,0,11,8,68,0,0,42,34,0,0,0,0,0,0,0,214,1000.0,0b64676d-6b2e-4ecf-88df-71b895d0c0c9,23265692.416748,26257.4421027038,134,76,0,0.638095238095238
2975,37,119,3400,3,371190034003,Block Group 3,"Block Group 3, Census Tract 34, Mecklenburg County, North Carolina",808500.0,471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,43,13,0,102,156,116,0,0,192,1482.0,31d332cf-0a1f-44e8-9f9f-05b8b66e70f6,6901499.4609375,11115.3341949089,0,97,374,0.0
2976,37,119,6211,1,371190062111,Block Group 1,"Block Group 1, Census Tract 62.11, Mecklenburg County, North Carolina",427500.0,943.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,72,300,326,235,0,0,0,0,317,1318.0,094b9f7a-8d3d-435c-9326-80568fead880,36885977.8849487,26149.7957154914,0,382,561,0.0
2977,37,119,5837,2,371190058372,Block Group 2,"Block Group 2, Census Tract 58.37, Mecklenburg County, North Carolina",467100.0,385.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,15,62,108,157,0,0,0,0,396,1331.0,02c5c0b9-1524-4e2c-993a-f1dc210c9e81,15888002.6216431,18597.6202429028,0,120,265,0.0
2978,37,119,5605,1,371190056051,Block Group 1,"Block Group 1, Census Tract 56.05, Mecklenburg County, North Carolina",218500.0,343.0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,17,43,42,85,23,0,95,0,0,0,0,0,911,1123.0,f51f8739-8091-4713-b505-112c9829c5f1,18446539.8585205,18204.3644085478,55,193,95,0.16034985422740525
2979,37,119,6204,3,371190062043,Block Group 3,"Block Group 3, Census Tract 62.04, Mecklenburg County, North Carolina",568700.0,1139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,73,242,149,151,161,90,135,74,21,,b8a3fe2f-3ef5-49a2-9664-754313cd832c,116343967.603333,51235.6816005351,0,379,760,0.0
2980,37,119,5812,2,371190058122,Block Group 2,"Block Group 2, Census Tract 58.12, Mecklenburg County, North Carolina",182300.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,29,0,0,0,0,0,0,0,0,0,1176,1190.0,ab4c1cbd-1066-4970-a6fd-3b4ef1f6c66c,67193182.447937,36150.1206370135,12,29,0,0.2926829268292683
2981,37,119,5837,1,371190058371,Block Group 1,"Block Group 1, Census Tract 58.37, Mecklenburg County, North Carolina",286200.0,176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,65,43,27,0,0,0,0,0,695,1324.0,f496ce69-fcb0-46c7-93c9-c3e0547cbe2d,27630018.8453979,32147.7324365308,0,149,27,0.0
2982,37,119,5610,2,371190056102,Block Group 2,"Block Group 2, Census Tract 56.10, Mecklenburg County, North Carolina",149300.0,272.0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,110,59,14,24,0,36,0,0,0,0,0,0,668,1104.0,0883d42c-9d8a-4e0d-87db-5e8ebbf298ca,12477697.520874,15904.7923444499,139,133,0,0.5110294117647058
2983,37,119,5518,2,371190055182,Block Group 2,"Block Group 2, Census Tract 55.18, Mecklenburg County, North Carolina",192800.0,374.0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,16,99,52,127,0,34,0,0,0,0,11,0,437,1234.0,5d34311c-bd79-40ab-b849-97d842605b4d,53567422.0579224,30567.9829823022,51,312,11,0.13636363636363635
2984,37,119,4100,3,371190041003,Block Group 3,"Block Group 3, Census Tract 41, Mecklenburg County, North Carolina",313200.0,118.0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,29,68,0,0,0,0,0,0,182,1315.0,51541bba-561a-4f27-9b8c-3592de4ee834,14049649.6582642,16298.6836118435,11,107,0,0.09322033898305085
2985,37,119,2003,1,371190020031,Block Group 1,"Block Group 1, Census Tract 20.03, Mecklenburg County, North Carolina",306000.0,514.0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,45,146,39,233,38,0,0,0,0,0,44,1479.0,af910921-69e0-44e4-8d2f-79e4524d95e6,14304001.0789185,21519.8769647832,13,463,38,0.02529182879377432
2986,37,119,5522,2,371190055222,Block Group 2,"Block Group 2, Census Tract 55.22, Mecklenburg County, North Carolina",193300.0,203.0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,38,0,62,51,34,0,0,0,0,0,0,0,905,1180.0,f12904bd-bdd1-4650-90d6-61be4a44f27a,11646835.2688599,16414.0521070256,56,147,0,0.27586206896551724
2987,37,119,6406,2,371190064062,Block Group 2,"Block Group 2, Census Tract 64.06, Mecklenburg County, North Carolina",257100.0,309.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,43,0,42,102,22,33,12,0,0,0,0,25,,4f751597-d5f5-4714-bc46-5c1388905d95,12048695.5078125,17100.7685453698,55,209,45,0.1779935275080906
2988,37,119,500,2,371190005002,Block Group 2,"Block Group 2, Census Tract 5, Mecklenburg County, North Carolina",266300.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,52,19,0,0,0,0,0,0,694,1366.0,58195b67-c1ae-41e2-8baa-0e94ed32486e,7227295.04907227,11847.3802714981,0,108,0,0.0
2989,37,119,2800,1,371190028001,Block Group 1,"Block Group 1, Census Tract 28, Mecklenburg County, North Carolina",1242400.0,322.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,25,47,76,71,78,0,,5e897da5-f3eb-4188-ac4c-437d28883f6b,10440358.1231689,18125.465110651,11,14,297,0.034161490683229816
2990,37,119,2003,5,371190020035,Block Group 5,"Block Group 5, Census Tract 20.03, Mecklenburg County, North Carolina",194600.0,218.0,0,0,0,0,0,0,0,0,0,0,11,10,23,16,0,13,46,28,0,46,0,0,25,0,0,0,498,613.0,9b261334-6f45-499e-b450-91b7bb205127,12244278.1119385,17523.7511435527,60,133,25,0.27522935779816515
2991,37,119,3011,1,371190030111,Block Group 1,"Block Group 1, Census Tract 30.11, Mecklenburg County, North Carolina",367400.0,280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,60,95,69,40,0,0,0,0,268,,76e49661-aa5b-44f0-a84f-f2de02038892,14071322.0796509,15453.5060299425,0,171,109,0.0
2992,37,119,6209,2,371190062092,Block Group 2,"Block Group 2, Census Tract 62.09, Mecklenburg County, North Carolina",189000.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,76,13,0,9,0,0,0,0,0,0,991,1247.0,1b878a08-d517-4bef-8e46-fa040690c9a3,6579187.25170898,12768.6004713873,0,111,0,0.0
2993,37,119,4302,3,371190043023,Block Group 3,"Block Group 3, Census Tract 43.02, Mecklenburg County, North Carolina",67900.0,181.0,0,0,0,9,0,0,0,13,0,87,24,0,7,18,15,0,8,0,0,0,0,0,0,0,0,0,298,1056.0,1b58750c-0e3a-44fd-ad21-f05068e7f444,9951010.22686768,13974.886025589,173,8,0,0.9558011049723757
2994,37,119,2904,3,371190029043,Block Group 3,"Block Group 3, Census Tract 29.04, Mecklenburg County, North Carolina",471100.0,449.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,0,96,109,96,97,0,0,0,228,1278.0,81a455e7-091c-4789-a21c-739818dfd563,13587730.4092407,16332.4718251849,0,147,302,0.0
2995,37,119,1920,2,371190019202,Block Group 2,"Block Group 2, Census Tract 19.20, Mecklenburg County, North Carolina",142300.0,337.0,9,0,0,0,0,0,0,0,0,0,0,9,9,41,145,46,71,7,0,0,0,0,0,0,0,0,196,1150.0,d1a1c5fc-a05d-46ec-b86a-134358cd44f1,13038885.5770874,16909.5139872487,213,124,0,0.6320474777448071
2996,37,119,5522,1,371190055221,Block Group 1,"Block Group 1, Census Tract 55.22, Mecklenburg County, North Carolina",183100.0,365.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,60,48,98,0,26,26,0,0,0,0,0,248,1648.0,7973025e-7b9f-47c9-9a87-bcdc797cfeba,7347043.25854492,13657.1720914419,107,232,26,0.29315068493150687
2997,37,119,1000,2,371190010002,Block Group 2,"Block Group 2, Census Tract 10, Mecklenburg County, North Carolina",363200.0,193.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,46,11,34,38,36,10,0,0,0,111,1241.0,bd924ef6-7504-493f-adca-16661d9305d6,4170230.93395996,8698.57325805559,0,109,84,0.0
2998,37,119,1911,1,371190019111,Block Group 1,"Block Group 1, Census Tract 19.11, Mecklenburg County, North Carolina",116300.0,386.0,0,0,0,0,0,0,0,0,0,34,0,22,37,153,75,29,30,6,0,0,0,0,0,0,0,0,161,1146.0,17e4bcab-edca-4e45-92e7-2115c19f99d8,10350567.0276489,15298.3685754968,321,65,0,0.8316062176165803
2999,37,119,5706,1,371190057061,Block Group 1,"Block Group 1, Census Tract 57.06, Mecklenburg County, North Carolina",138100.0,605.0,0,0,0,0,16,0,0,0,0,0,0,34,42,187,45,98,0,75,43,39,0,26,0,0,0,0,131,1282.0,7b8bb826-9a24-495a-b7ff-95fe4b0b7368,31581713.6525879,26769.2549551213,324,255,26,0.5355371900826447
3000,37,119,6405,2,371190064052,Block Group 2,"Block Group 2, Census Tract 64.05, Mecklenburg County, North Carolina",365700.0,769.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,41,96,76,246,153,124,23,0,0,0,302,1004.0,782b62e7-4337-48d3-ac72-47ebc7c4991b,94166046.9274292,46805.8840929322,10,459,300,0.013003901170351105
3001,37,119,4500,2,371190045002,Block Group 2,"Block Group 2, Census Tract 45, Mecklenburg County, North Carolina",91400.0,222.0,0,0,0,0,0,0,0,32,33,0,9,35,14,38,12,30,15,4,0,0,0,0,0,0,0,0,167,977.0,c1f90561-5c53-41bf-adb1-97d64e4913a2,18710653.7677612,20479.0285587658,173,49,0,0.7792792792792793
